id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words,compression_ratio,is_bullet_format,rouge1,rouge2,rougeL,bertscore_precision,bertscore_recall,bertscore_f1
38264402,tech,tldr,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","Prisoners in Wales are facing a ""desperate need"" for housing, a charity has said.",3525,14,17,0.8235294117647058,0,0.5161290322580646,0.2068965517241379,0.3870967741935484,0.9495624303817748,0.9446714520454408,0.9471105933189392
38264402,tech,bullet_points,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","The number of people homeless in Wales is on the rise, according to a charity.",3525,15,17,0.8823529411764706,0,0.4374999999999999,0.2666666666666666,0.375,0.9422063827514648,0.9172845482826232,0.9295784831047058
38264402,tech,bullet_points_strict,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","The number of people who are homeless in Wales is ""disappointing"", a charity has said.",3525,15,17,0.8823529411764706,0,0.3125,0.1333333333333333,0.25,0.9122166633605956,0.91572904586792,0.9139695167541504
38264402,tech,one_sentence,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","Prison leavers in Wales are facing a ""desperate need"" for accommodation, a charity has said.",3525,15,17,0.8823529411764706,0,0.5625,0.3333333333333333,0.375,0.951646327972412,0.954526960849762,0.9530845284461976
38264402,tech,fact_constrained,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","The number of people homeless in Wales has risen by more than a third in the past year, according to a charity.",3525,22,17,1.2941176470588236,0,0.4102564102564102,0.2162162162162162,0.3076923076923076,0.9080098867416382,0.914168894290924,0.911078929901123
34227252,entertainment,tldr,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has been charged with armed robbery in Edinburgh.,287,11,17,0.6470588235294118,0,0.3333333333333333,0.1428571428571428,0.3333333333333333,0.9193482398986816,0.9054721593856812,0.9123574495315552
34227252,entertainment,bullet_points,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has appeared in court charged with armed robbery in Edinburgh.,287,13,17,0.7647058823529411,0,0.5,0.3333333333333333,0.5,0.9296108484268188,0.9182326793670654,0.9238867163658142
34227252,entertainment,bullet_points_strict,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has appeared in court charged with armed robbery in Edinburgh.,287,13,17,0.7647058823529411,0,0.5,0.3333333333333333,0.5,0.9296108484268188,0.9182326793670654,0.9238867163658142
34227252,entertainment,one_sentence,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has been charged with armed robbery in Edinburgh.,287,11,17,0.6470588235294118,0,0.3333333333333333,0.1428571428571428,0.3333333333333333,0.9193482398986816,0.9054721593856812,0.9123574495315552
34227252,entertainment,fact_constrained,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has appeared in court charged with armed robbery in Edinburgh.,287,13,17,0.7647058823529411,0,0.5,0.3333333333333333,0.5,0.9296108484268188,0.9182326793670654,0.9238867163658142
38537698,tech,tldr,"Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",Four teenagers have been charged with hate crimes after a white man was held captive in a van.,1488,18,23,0.782608695652174,0,0.3414634146341463,0.1025641025641025,0.2439024390243902,0.9198620319366456,0.8850641250610352,0.9021276235580444
38537698,tech,bullet_points,"Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",Four teenagers have been charged with hate crimes after a white man was beaten to death in a Chicago suburb.,1488,20,23,0.8695652173913043,0,0.3255813953488372,0.0975609756097561,0.2325581395348837,0.9049797058105468,0.8841404914855957,0.8944386839866638
38537698,tech,bullet_points_strict,"Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",Four teenagers have been charged with hate crimes after a white man was beaten to death in Chicago.,1488,18,23,0.782608695652174,0,0.2926829268292683,0.0512820512820512,0.1951219512195122,0.9115617871284484,0.8844709396362305,0.8978120684623718
