id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words,compression_ratio,is_bullet_format,rouge1,rouge2,rougeL,bertscore_precision,bertscore_recall,bertscore_f1
38264402,tech,tldr,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","Prison leavers in Wales are facing a ""desperate need"" for housing, a charity has said.",3548,15,17,0.8823529411764706,0,0.625,0.3333333333333333,0.375,0.9538638591766356,0.9567747116088868,0.9553170800209044
38264402,tech,bullet_points,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","Prison leavers in Wales are facing a ""desperate need"" to find accommodation after release, a charity has said.",3548,18,17,1.0588235294117647,0,0.5142857142857143,0.2424242424242424,0.3999999999999999,0.9367018938064576,0.9466651678085328,0.9416571855545044
38264402,tech,bullet_points_strict,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","Prison leavers in Wales are facing a ""desperate need"" for housing, a charity has said.",3548,15,17,0.8823529411764706,0,0.625,0.3333333333333333,0.375,0.9538638591766356,0.9567747116088868,0.9553170800209044
38264402,tech,one_sentence,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","Prison leavers in Wales are facing a ""desperate need"" to find accommodation, a charity has said.",3548,16,17,0.9411764705882352,0,0.5454545454545455,0.2580645161290323,0.4242424242424242,0.9462354779243468,0.9480992555618286,0.947166383266449
38264402,tech,fact_constrained,"There is a ""chronic"" need for more housing for prison leavers in Wales, according to a charity.","The need for housing for prison leavers is ""disappointing"", a charity has said.",3548,13,17,0.7647058823529411,0,0.5999999999999999,0.3571428571428571,0.5333333333333333,0.9354432821273804,0.9417814612388612,0.9386016726493835
34227252,entertainment,tldr,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has been charged with armed robbery in Edinburgh.,289,11,17,0.6470588235294118,0,0.3333333333333333,0.1428571428571428,0.3333333333333333,0.9193482995033264,0.905472218990326,0.9123575091362
34227252,entertainment,bullet_points,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has appeared in court charged with armed robbery in Edinburgh.,289,13,17,0.7647058823529411,0,0.5,0.3333333333333333,0.5,0.9296109080314636,0.9182326793670654,0.923886775970459
34227252,entertainment,bullet_points_strict,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has appeared in court charged with armed robbery in Edinburgh.,289,13,17,0.7647058823529411,0,0.5,0.3333333333333333,0.5,0.9296109080314636,0.9182326793670654,0.923886775970459
34227252,entertainment,one_sentence,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has appeared in court charged with armed robbery in Edinburgh.,289,13,17,0.7647058823529411,0,0.5,0.3333333333333333,0.5,0.9296109080314636,0.9182326793670654,0.923886775970459
34227252,entertainment,fact_constrained,"A man has appeared in court after firearms, ammunition and cash were seized by police in Edinburgh.",A 26-year-old man has appeared in court charged with armed robbery in Edinburgh.,289,13,17,0.7647058823529411,0,0.5,0.3333333333333333,0.5,0.9296109080314636,0.9182326793670654,0.923886775970459
38537698,tech,tldr,"Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",Four teenagers have been charged with hate crimes after a white man was held captive in a van.,1498,18,23,0.782608695652174,0,0.3414634146341463,0.1025641025641025,0.2439024390243902,0.9198621511459352,0.8850640654563904,0.9021276831626892
38537698,tech,bullet_points,"Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",Four teenagers have been charged with hate crimes after a white man was beaten to death in a Chicago suburb.,1498,20,23,0.8695652173913043,0,0.3255813953488372,0.0975609756097561,0.2325581395348837,0.9049798250198364,0.8841405510902405,0.8944388031959534
38537698,tech,bullet_points_strict,"Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",Four teenagers have been charged with hate crimes after a white man was beaten to death in Chicago.,1498,18,23,0.782608695652174,0,0.2926829268292683,0.0512820512820512,0.1951219512195122,0.9115618467330932,0.88447105884552,0.8978121876716614
38537698,tech,one_sentence,"Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",Four teenagers have been charged with hate crimes after a white man was beaten to death in Chicago.,1498,18,23,0.782608695652174,0,0.2926829268292683,0.0512820512820512,0.1951219512195122,0.9115618467330932,0.88447105884552,0.8978121876716614
38537698,tech,fact_constrained,"Four people accused of kidnapping and torturing a mentally disabled man in a ""racially motivated"" attack streamed on Facebook have been denied bail.",Four teenagers have been charged with hate crimes after a white man was beaten to death in Chicago.,1498,18,23,0.782608695652174,0,0.2926829268292683,0.0512820512820512,0.1951219512195122,0.9115618467330932,0.88447105884552,0.8978121876716614
36175342,sport,tldr,"West Brom have appointed Nicky Hammond as technical director, ending his 20-year association with Reading.",West Bromwich Albion have appointed West Brom's former youth academy director as their new director of football.,315,17,15,1.1333333333333333,0,0.3529411764705882,0.125,0.2941176470588235,0.91877418756485,0.8959305882453918,0.9072086215019226
